text,label,label_text,source,language
Australia to Boost Recycling Innovation Through $69 Million Fund,2,neutral,twitter_financial_news,en
Auto suppliers rally on tariff relief hopes,2,neutral,twitter_financial_news,en
Boris Johnson Set to Back High-Speed Rail Project Despite Costs,2,neutral,twitter_financial_news,en
Boris Johnson suggests the chances of London's Heathrow airport building a third runway anytime soon are lowÂ https://t.co/oKOQhfeRUy,2,neutral,twitter_financial_news,en
"Both sides confirm U.S./China ""phase one"" deal",2,neutral,twitter_financial_news,en
Brazil Pushes Its Great Downsizing and Rakes In $5.2 Billion,2,neutral,twitter_financial_news,en
Brazil’s national security body is conducting a broad risk review before the country chooses a partner to build its… https://t.co/rGFpoS7hl1,2,neutral,twitter_financial_news,en
Brookfield Office Properties : Black Knight's First Look at October 2019 Mortgage Data ...… https://t.co/MucgGXELEP,2,neutral,twitter_financial_news,en
BTS Bureau of Transportation Statistics : Third Quarter 2019 U.S. Airline Financial Data #BTS #economy… https://t.co/qRPXQVJnkX,2,neutral,twitter_financial_news,en
Budget 2020 Provides ‘Discreet And Considered’ Stimulus: Finance Minister,2,neutral,twitter_financial_news,en
California Homebuilders Rush to Get Ahead of New Solar Mandate,2,neutral,twitter_financial_news,en
Atlanta Fed Business Inflation Expectations declined in February https://t.co/koNJkJAQAQ,2,neutral,twitter_financial_news,en
Atlanta Fed model for Q4 real GDP growth at 0.4%,2,neutral,twitter_financial_news,en
"China Crypto Crackdown Elicits Binance, Tron Weibo Appeal",2,neutral,twitter_financial_news,en
China is in preliminary talks to support the EU's backup plan for settling international trade disputes https://t.co/QJPr0IedLP,2,neutral,twitter_financial_news,en
China targets 'around 6%' growth in 2020 - Reuters,2,neutral,twitter_financial_news,en
China Was Willing to Sign Similar Trade Deal 18 Months Ago: Haitong International,2,neutral,twitter_financial_news,en
China's Global Times releasing another trial balloon saying deal is done with tariff rollbacks. Same thing happened… https://t.co/Ruqqz1pTYa,2,neutral,twitter_financial_news,en
"Chinese importers scoop up Brazilian soybeans amid U.S. trade uncertainty - Reuters

https://t.co/0zdyq5mhHT",2,neutral,twitter_financial_news,en
Australia's Finance Minister: No Need for More Fiscal Stimulus,2,neutral,twitter_financial_news,en
"Austrian Finance Minister Gernot Bluemel says the debate over coronabonds is ""hypothetical"" https://t.co/QV5hExZNzx https://t.co/ozPSxKekmE",2,neutral,twitter_financial_news,en
Consumer Cos Up On Optimism Ahead Of Holiday Shopping Kickoff -- Consumer Roundup #economy #MarketScreener… https://t.co/5hCBNqLjZr,2,neutral,twitter_financial_news,en
Consumer Credit beats consensus https://t.co/RaOEwA2OY5,2,neutral,twitter_financial_news,en
"Consumer Credit Soared In February, Just Before The Economy Shut Down  https://t.co/o1Em3Aq0fG",2,neutral,twitter_financial_news,en
"Corporate profits are down in 2019, S&P is up 24%, or as Goldman says ""these returns likely would not have been pos… https://t.co/gLG9n8ckE9",2,neutral,twitter_financial_news,en
"Corporate profits are flat in 2018, S&P is up 24%, or as Goldman says ""these returns likely would not have been pos… https://t.co/3FNHDnb4Ov",2,neutral,twitter_financial_news,en
CSA Canadian Securities Administrators : October 2019 Monthly Economic Review #CSA #Stock #MarketScreener… https://t.co/tQHCUMsSrr,2,neutral,twitter_financial_news,en
Defence Expo: $5 Billion Defence Export Target To Be Achieved By 2024: Rajnath Singh,2,neutral,twitter_financial_news,en
Delayed U.S. Corn Harvest Has Resulted In Chaos For Trade Routes https://t.co/MOG6u15RwC,2,neutral,twitter_financial_news,en
Doubts Surface on $50 Billion in China Farm Buys Touted by Trump,2,neutral,twitter_financial_news,en
DOWN UNDER TRUCKING: Australia's Unfinished Trucking Reforms,2,neutral,twitter_financial_news,en
"Economic Calendar Mon 11/25/19
via Econoday

Chicago Fed National Activity Index
8:30 AM ET

Dallas Fed Mfg Survey… https://t.co/v3TneMwixW",2,neutral,twitter_financial_news,en
"Edelweiss Launches Bharat Bond ETF, Targets Rs 15,000 Crore",2,neutral,twitter_financial_news,en
"EU countries back tough line on 5G suppliers in potential blow to Huawei
https://t.co/SEtvQ3Tc1P https://t.co/uziGmGl0lX",2,neutral,twitter_financial_news,en
EU goes into meeting frenzy ahead of February 20 summit on next seven-year budget,2,neutral,twitter_financial_news,en
EU governments ratchet up demands ahead of contentious talks about the bloc's post-Brexit relationship with the U.K. https://t.co/cOeGWcHRjD,2,neutral,twitter_financial_news,en
EU Toughens Negotiating Demands Before Brexit Trade Talks Start,2,neutral,twitter_financial_news,en
Europe Braces for Trump's Tariff Carousel,2,neutral,twitter_financial_news,en
Exclusive: France ramps up pressure to shift $200 billion euro clearing away from London - sources,2,neutral,twitter_financial_news,en
"Exclusive: UK's Labour sticks to 'basic' $20 cyber defense after attacks, emails show",2,neutral,twitter_financial_news,en
February consumer credit up 6.4%; revolving credit up 4.6%; nonrevolving credit up 7.0% (SAAR): https://t.co/Zujt3BSrcT,2,neutral,twitter_financial_news,en
"FHFA to re-propose capital rule for Fannie, Freddie next year",2,neutral,twitter_financial_news,en
"Finance Ministry Working On Financial Resolution And Deposit Insurance Bill, Says Sitharaman",2,neutral,twitter_financial_news,en
Financial Leasing Sector in Serbia & Third Quarter Report 2019 #Stock #MarketScreener https://t.co/YwHJDxyJUB https://t.co/2ToUisTIEb,2,neutral,twitter_financial_news,en
Fiscal stimulus needed to revive India's stuttering economy: analysts,2,neutral,twitter_financial_news,en
Flight Centre Travel : FMI Applauds Agreement on the United States-Mexico-Canada Agreement #FlightCentreTravel… https://t.co/yPDVK6cl3q,2,neutral,twitter_financial_news,en
"For the first time in history, India is investing more money in solar power than fossil fuels https://t.co/dYRwTw4hOi",2,neutral,twitter_financial_news,en
France Ready to Back Consolidation Among Car-Parts Suppliers,2,neutral,twitter_financial_news,en
France's 5G spectrum to be sold at floor price of 2.17 billion euros:  minister https://t.co/BdKKwlwTFb https://t.co/xbOIYtNAas,2,neutral,twitter_financial_news,en
"From Farms to Silicon Valley, U.S. Businesses Stand to Gain From USMCA -- Update #economy #MarketScreener… https://t.co/fpxwDcClZh",2,neutral,twitter_financial_news,en
Gauging Value In Mortgage REIT Preferreds. https://t.co/r1LlebrpKI #business #investing #trading,2,neutral,twitter_financial_news,en
Germany’s Climate Targets at Risk After Underestimating Electricity Needs,2,neutral,twitter_financial_news,en
"Global growth is projected to edge up to 2.5% in 2020, with advanced economies slowing to 1.4% and emerging market... https://t.co/EIeAVPdo5N",2,neutral,twitter_financial_news,en
"Global health care benefit cost increases will vary widely in 2020, says Willis Towers Watson  https://t.co/yqLaldm0vu",2,neutral,twitter_financial_news,en
Global military spending hit a post-Cold War high of $1.8 trillion in 2018. With a growing U.S.-China rivalry and f… https://t.co/XNeINcYeYG,2,neutral,twitter_financial_news,en
Global Trade Momentum Rises for First Time in Four Months,2,neutral,twitter_financial_news,en
Goldman is disappointed in trade deal: Tariff rollback 'smaller than expected',2,neutral,twitter_financial_news,en
"Goldman on jobs and the Fed: ""We do not see significant implications of today’s report for monetary policy, beyond… https://t.co/uscEeRjqA9",2,neutral,twitter_financial_news,en
"Goldman Sachs says the impact of the coronavirus will be ""limited"" -- global damage could be as low as 0.1 percenta… https://t.co/Z9M7PN38SZ",2,neutral,twitter_financial_news,en
"Good news/bad news: Jobs growth continues, construction spending falters",2,neutral,twitter_financial_news,en
GRAIN HIGHLIGHTS : Top Stories of the Day  #Stock #MarketScreener https://t.co/Ay5aZBNgQd https://t.co/6PuhYXuhsY,2,neutral,twitter_financial_news,en
Greenhouse gas emissions in the U.S. are forecast to decline by a whopping 7.5% this year https://t.co/nxxvDqphKR,2,neutral,twitter_financial_news,en
Growing U.S. Wage Pressure Coming From Lower-Paying Jobs,2,neutral,twitter_financial_news,en
Hong Kong House Prices Stay Stubbornly High in Face of Unrest,2,neutral,twitter_financial_news,en
House approves final part of spending package,2,neutral,twitter_financial_news,en
House passes first part of spending package to avert shutdown,2,neutral,twitter_financial_news,en
Housing Starts,2,neutral,twitter_financial_news,en
How Chinese tariffs on U.S. imports will stand after February 14 cuts,2,neutral,twitter_financial_news,en
"IHS Markit sees lower risk of global recession, while U.S. growth is expected to slow next year",2,neutral,twitter_financial_news,en
IMO International Maritime Organization : Preparations intensify as 1 January 2020 global ... #IMO #economy… https://t.co/lsFUo42jBD,2,neutral,twitter_financial_news,en
Income tax payments by the top 0.001% have surpassed those by the bottom 50% https://t.co/iDQ6vVqtAh,2,neutral,twitter_financial_news,en
india confirms iPhone exports,2,neutral,twitter_financial_news,en
India In Talks With Rosneft To Invest In Far East Russian Cluster,2,neutral,twitter_financial_news,en
"India is planning to offer incentives to 324 companies, including Tesla, to set up factories there https://t.co/1alTtQsUOc",2,neutral,twitter_financial_news,en
India's October 1-November 15 sugar output down 64% - industry body,2,neutral,twitter_financial_news,en
India's Paytm raises $1 billion in fresh funding #economy #MarketScreener https://t.co/jsVtGdJvN3 https://t.co/g4fPvXDbrB,2,neutral,twitter_financial_news,en
Indonesia is preparing $40 billion for a railway network to rival Singapore’s https://t.co/0Ccpbh9Qnn,2,neutral,twitter_financial_news,en
Italy reported the lowest number of new coronavirus infections in nearly three weeks https://t.co/rfvTbyw70B,2,neutral,twitter_financial_news,en
Italy’s Plans for a Minimum Wage Stay on Paper for Now,2,neutral,twitter_financial_news,en
Italy’s Sardines Rally in Backlash Against League’s Salvini,2,neutral,twitter_financial_news,en
Japan Approves Ship Dispatch for Middle East Intel Gathering,2,neutral,twitter_financial_news,en
Jobs heatmap https://t.co/it2tmRBNZv,2,neutral,twitter_financial_news,en
JUST RELEASED: Inflation Expectations Remain Unchanged in January https://t.co/3sMbihgMhY #SCE https://t.co/8cmQFWcRoi,2,neutral,twitter_financial_news,en
Kenya needs to spend $10.2 billion over the next five years if it is to clear a backlog of required new roads and m… https://t.co/e0Lj1tmTUw,2,neutral,twitter_financial_news,en
"Korea Hits New Record of 300,000 Industrial Robots in Operation – IFR Reports",2,neutral,twitter_financial_news,en
"Kudlow: no arbitrary deadlines in U.S.-China trade talks, Dec 15 important https://t.co/jkR7GfeNgk https://t.co/3iwvB6V2cY",2,neutral,twitter_financial_news,en
Labour sets out advanced world’s harshest corporate tax regime https://t.co/wOzEGxOe4E,2,neutral,twitter_financial_news,en
Large migration flows from #Venezuela are expected to place immediate pressures on fiscal spending and labor market… https://t.co/DPz0zFUV2Q,2,neutral,twitter_financial_news,en
LATEST: Top economic adviser Larry Kudlow says the Trump administration hasn’t made a decision about re-imposing st… https://t.co/1Jw5xdWQXg,2,neutral,twitter_financial_news,en
Live: PM Modi Says Have Kept Fiscal Deficit And Inflation In Check,2,neutral,twitter_financial_news,en
Maharashtra Chief Minister Devendra Fadnavis Announces Rs 5.3-Lakh Crore Relief For Farmers,2,neutral,twitter_financial_news,en
Malaysia to Publish Oil-Palm Concession Maps in Traceability Bid,2,neutral,twitter_financial_news,en
Mexico objects to labor enforcement provision in North American trade deal,2,neutral,twitter_financial_news,en
Mexico Official Complains About 3-Way Trade Deal in Tweetstorm,2,neutral,twitter_financial_news,en
Mexico will never accept 'disguised' labor inspectors under USMCA: foreign minister,2,neutral,twitter_financial_news,en
"Mild weather boosts U.S. job growth in January, but momentum slowing",2,neutral,twitter_financial_news,en
"Mnuchin: 'If we don't get it done this year, it will be top of the list' next year, on infrastructure",2,neutral,twitter_financial_news,en
Mnuchin: 'Our big focus right now is implementing phase one',2,neutral,twitter_financial_news,en
Mnuchin: President is willing to cut tariffs but as part of phase 2,2,neutral,twitter_financial_news,en
Mnuchin: 'The president is very focused on getting an agreement with the EU' on trade,2,neutral,twitter_financial_news,en
New tariffs are set to go into place on December 15 that would affect a variety of consumer products such as Chines… https://t.co/O9VG6iEBs7,2,neutral,twitter_financial_news,en
"No Date Set for U.S.-China ‘Phase Two’ Talks, Lighthizer Says",2,neutral,twitter_financial_news,en
"No 'phase two' U.S.-China deal on the horizon, officials say - Reuters

https://t.co/cktQrn4j9f",2,neutral,twitter_financial_news,en
"No 'phase two' U.S.-China deal on the horizon, officials say #economy #MarketScreener https://t.co/WdiEAaZ17F https://t.co/CI7AVxHcTl",2,neutral,twitter_financial_news,en
Norway hopes to cut carbon dioxide emissions by requiring airline suppliers to blend their aviation fuel with 0.5%… https://t.co/9WofEhsZ8p,2,neutral,twitter_financial_news,en
November Payrolls Preview: This May Actually Matter https://t.co/QW1OITFtcz,2,neutral,twitter_financial_news,en
OECS Organisation of Eastern Caribbean States : Music Talk held in Montserrat #OECS #economy #MarketScreener… https://t.co/j9Udq6yn5m,2,neutral,twitter_financial_news,en
Poland has brought home about 100 tons of gold from the Bank of England in a bid to demonstrate the strength of its… https://t.co/oVUu5Nuvtf,2,neutral,twitter_financial_news,en
Productivity and Costs increase 1.4% in Q4,2,neutral,twitter_financial_news,en
Putin Aide Tells Companies to Prepare for Harsh EU Carbon Tax,2,neutral,twitter_financial_news,en
"Quite Convinced There Will Not Be a Phase Two Trade Deal, Says Matt Gold",2,neutral,twitter_financial_news,en
"RECAP 12/10 TRUMPSAYS:
 It will be the best and most important trade deal ever made by the USA.

Live Breaking trad… https://t.co/ZCqU2TAQTe",2,neutral,twitter_financial_news,en
Record Gasoline Prices in Australian Cities Spark Boycott Call,2,neutral,twitter_financial_news,en
Rural land reform upsets China’s villagers https://t.co/UwI9bUeZ0p,2,neutral,twitter_financial_news,en
Scottish salmon producers say Brexit will cost them $11 million #economy #MarketScreener https://t.co/DAR1OdVkC5 https://t.co/65Go4dGCLg,2,neutral,twitter_financial_news,en
Senate approves defense policy bill that includes Trump's Space Force,2,neutral,twitter_financial_news,en
SGX Singapore Exchange : Metropolitan Area Employment and Unemployment (Monthly) #SGX #Stock #MarketScreener… https://t.co/3f0PJubMrv,2,neutral,twitter_financial_news,en
South Africa Plans Duties on Poultry From U.S. And Brazil,2,neutral,twitter_financial_news,en
South Africa's big supermarkets told to drop exclusivity clauses in mall leases #economy #MarketScreener… https://t.co/MyqK8XB3Wm,2,neutral,twitter_financial_news,en
South32 : Rep. LaHood Statement on USMCA Agreement #South32 #Stock #MarketScreener https://t.co/vS1jnjt93n https://t.co/71xRaQ0eGz,2,neutral,twitter_financial_news,en
"Swiss government is in favor of wholesale digital currency, but not retail",2,neutral,twitter_financial_news,en
The Dutch government wants to shrink the nation's hog industry to improve air quality https://t.co/V30pjV7pi6,2,neutral,twitter_financial_news,en
The EU’s trade chief warns that post-Brexit Britain and the EU would struggle to reach a free-trade agreement befor… https://t.co/RG2REXsqKQ,2,neutral,twitter_financial_news,en
The January Survey of Consumer Expectations shows that both short- and medium-term inflation expectations remained… https://t.co/Sv2I4ZsE5y,2,neutral,twitter_financial_news,en
"The measure for the expected change in the cost of medical care reached a new series low at 5.7 percent, according… https://t.co/WRfedWItff",2,neutral,twitter_financial_news,en
The Recent Rebound In Monthly Employment: Contradictory Micro And Macro Indications. https://t.co/MBEYKBqnS3 #business #markets #investing,2,neutral,twitter_financial_news,en
The threat of a new transatlantic trade war over a tech tax is diminishing after 137 countries agreed to continue n… https://t.co/8OLoecqT5J,2,neutral,twitter_financial_news,en
The Trade Deal Will Intensify The U.S.-China Rivalry,2,neutral,twitter_financial_news,en
The U.S. and China are trying to agree on the amount of American agriculture products that Beijing is willing to pu… https://t.co/OrDpbgZPfY,2,neutral,twitter_financial_news,en
The U.S. lifted sanctions against a unit of China's biggest shipping company that was accused of hauling Iranian cr... https://t.co/MiNvxfMwq3,2,neutral,twitter_financial_news,en
This chart shows that the U.S.-China trade war has dominated discussions since August. https://t.co/gBlWLR2pXc https://t.co/7hJf0UA7sW,2,neutral,twitter_financial_news,en
"Trade talks with China have been “intense,” Larry Kudlow says. “This is a very important matter.”… https://t.co/8eaEWzP3do",2,neutral,twitter_financial_news,en
"Trade War Update: Who Will Lose Patience First, China Or Trump?",2,neutral,twitter_financial_news,en
Trump says he will soon release plan allowing states to import drugs from Canada https://t.co/uFuF7N9Ula,2,neutral,twitter_financial_news,en
U.K. Regulator Keeps Energy Price Cap Stable ,2,neutral,twitter_financial_news,en
"U.K. Seeks Simpler Tariffs, U.S. Deal to Boost Post-Brexit Trade",2,neutral,twitter_financial_news,en
U.K.'s Johnson to Spend 5 Billion Pounds on Bus Service Overhaul,2,neutral,twitter_financial_news,en
"U.S Mortgage Rates Were on the Rise, with More Likely to Come",2,neutral,twitter_financial_news,en
U.S. and China to link tariff relief with failed deal from May - Bloomberg,2,neutral,twitter_financial_news,en
"U.S. breaks off defence cost talks, as South Korea balks at $5 billion demand",2,neutral,twitter_financial_news,en
U.S. consumers increased their credit use at a much faster pace in February https://t.co/wsRpeSRxVi,2,neutral,twitter_financial_news,en
U.S. GDP Rose By $850 Billion In 2019 As U.S. National Debt Surged By $1.2 Trillion. Debt-To-GDP Ratio Hit 108%.... https://t.co/cmHgL0DSCf,2,neutral,twitter_financial_news,en
U.S. Regional Economic Predictions For 2020. https://t.co/4IWagah0r1 #stocks #stockmarket #markets,2,neutral,twitter_financial_news,en
U.S. 'Section 232' auto decision on hold for possible U.S.-EU trade deal: Kudlow,2,neutral,twitter_financial_news,en
"U.S.-China trade deal 'totally done,' will expand U.S. exports: Lighthizer",2,neutral,twitter_financial_news,en
UK seeks big tariff reductions in U.S. trade deal,2,neutral,twitter_financial_news,en
Underlying Euro-Area Price Pressures Are Gradually Recovering,2,neutral,twitter_financial_news,en
Unemployment Rate Seen Holding at 3.5% -- Data Week Ahead #matprem #MarketScreener https://t.co/uDTdqueEgE https://t.co/woEYOEdDoq,2,neutral,twitter_financial_news,en
UPDATE 1-Venezuela opposition cuts deal to delay possible Citgo seizure,2,neutral,twitter_financial_news,en
"US Economy in ""Late-Cycle"" Phase? ETFs to Play",2,neutral,twitter_financial_news,en
"US wants China trade deal but won't turn blind eye to Hong Kong, Trump national security advisor says https://t.co/dvrewpls4T",2,neutral,twitter_financial_news,en
USCIB United States Council for International Bu : Urges Resolution to Impasse Over Appellate Body at WTO #USCIB… https://t.co/8oHB9yGZQ3,2,neutral,twitter_financial_news,en
USDA Chicago Terminal Grain - Feb 10 #matprem #MarketScreener https://t.co/ZLC7avpIHW https://t.co/lrKRg8AQ5G,2,neutral,twitter_financial_news,en
USDA Supply/Demand : World Wheat-Feb 11 #Stock #MarketScreenerÂ https://t.co/Ys2aHjCCYkÂ https://t.co/iGX4pFYTMh,2,neutral,twitter_financial_news,en
USDA United States Department of Agriculture : Secretary Perdue Statement on USMCA Agreement #USDA #economy… https://t.co/1g4vKSv0Bu,2,neutral,twitter_financial_news,en
USDA Weekly By-Product Value Hog Report - Nov 22 #matprem #MarketScreener https://t.co/VfAI6zs7h2 https://t.co/SsCcHn9CtP,2,neutral,twitter_financial_news,en
Used Vehicle Market Softens in October as Wholesale Volume Spikes,2,neutral,twitter_financial_news,en
Wall Street bull Jim Paulsen sees the economy getting stronger but warns of coming pain,2,neutral,twitter_financial_news,en
"Weekly Fuel Report—December 17, 2019",2,neutral,twitter_financial_news,en
"Weekly GDP Nowcast: https://t.co/hSGXo6rV8j     
Q4 2019 1.2% 
Q1 2020 1.5%",2,neutral,twitter_financial_news,en
'We'll see; - U.S. Vice President on whether U.K.'s 5G decision could hurt possible trade deal,2,neutral,twitter_financial_news,en
Westwater Applauds Federal FY 2021 Budget Proposal for Uranium,2,neutral,twitter_financial_news,en
What does Britain want from trade deal with United States?,2,neutral,twitter_financial_news,en
What the January Jobs Report says about the economy,2,neutral,twitter_financial_news,en
White House adviser: Xi told Trump that China will meet trade targets despite virus,2,neutral,twitter_financial_news,en
Zambia Assures Mines of Power as Supply Deal Deadline Looms,2,neutral,twitter_financial_news,en
Zimbabwe Corn Imports at 11-Year High as GM Ban Lifted,2,neutral,twitter_financial_news,en
"Poland is taking heed of recent events in Hungary, where expectations of too much monetary loosening drove the fori… https://t.co/x8cU3WgToq",2,neutral,twitter_financial_news,en
Coronavirus fears could push mortgage rates past 4-year low https://t.co/5nwrt2KOBU,2,neutral,twitter_financial_news,en
Mortgage rates rise slightly from three-year lows - here's why low rates won't help home buyers very much https://t.co/G3WAokJ29h,2,neutral,twitter_financial_news,en
$AMTD: TD Ameritrade Investor Movement Index: IMX hits seven-year low in March https://t.co/XkKpBQrqPw,0,bearish,twitter_financial_news,en
"$SP500 - The Bubble: Bigger, Fatter, Uglier. https://t.co/XSkbRhLMmg #stocks #stockmarket #finance",0,bearish,twitter_financial_news,en
"$SUMRX: European Markets Update: DAX -0.3%, FTSE -0.2%, CAC -0.4% https://t.co/UDYYOri06l",0,bearish,twitter_financial_news,en
"After a day of gains, US stocks lost steam into the close and finished the day lower. The Dow finished 0.1%, or 26… https://t.co/BJybuxRUqc",0,bearish,twitter_financial_news,en
Asian Markets Slip as Trump Threatens Higher Tariffs,0,bearish,twitter_financial_news,en
Asian Shares Tumble as Trump Threatens Higher Tariffs,0,bearish,twitter_financial_news,en
Australian Market Notably Lower - Nasdaq,0,bearish,twitter_financial_news,en
Baltic Dry Index sheds 5%,0,bearish,twitter_financial_news,en
"Bear-Market Bounce Breaks Despite ""Global Money-Printing Orgy""  https://t.co/d5ecBrunow",0,bearish,twitter_financial_news,en
Bets on potential mining defaults surge on worsening sector outlook #AngloAmerican #Stock #MarketScreener… https://t.co/AiYhedShlz,0,bearish,twitter_financial_news,en
Carbon Markets Fail to Win Backing at UN Climate Talks,0,bearish,twitter_financial_news,en
Crypto Market Losing Hope,0,bearish,twitter_financial_news,en
Dislocation In Credit Spreads Poses Risk For Market (Podcast),0,bearish,twitter_financial_news,en
Dow briefly flips into negative territory as opening stock gains slip,0,bearish,twitter_financial_news,en
Dow down over 500 points on fears about economic impact of deadly China coronavirus. https://t.co/N98FL8OzXG https://t.co/aQSepuWLn1,0,bearish,twitter_financial_news,en
"Dow Drops 400 Points, Turns Red For 2020, Tests Critical Technical Level https://t.co/E0fciQS1cY",0,bearish,twitter_financial_news,en
"Dow futures down 30 points, or 0.1%; S&P 500 futures down 5 points, or 0.2%",0,bearish,twitter_financial_news,en
"Dow futures down 45 points, or 0.2%; S&P 500 futures lose 3 points, or 0.1%",0,bearish,twitter_financial_news,en
Dow futures pare gains as Home Depot's stock sinks 5% after third-quarter earnings,0,bearish,twitter_financial_news,en
Dow futures signal triple-digit retreat from record heights ahead of jobs data,0,bearish,twitter_financial_news,en
Dow industrials down 50 points as Tuesday morning’s gains evaporate,0,bearish,twitter_financial_news,en
Dow Jones Industrial Average retreats 63 points,0,bearish,twitter_financial_news,en
Dow off 0.4%; S&P 500 slides 0.2% late-morning Tuesday,0,bearish,twitter_financial_news,en
"Dow opens about 13 points, less than 0.1%, lower",0,bearish,twitter_financial_news,en
"Dow opens about 91 points, 0.3%, lower",0,bearish,twitter_financial_news,en
Dow turns negative after exploring record heights at opening bell,0,bearish,twitter_financial_news,en
"Dow turns negative, down 12 points, or less than 0.1%",0,bearish,twitter_financial_news,en
E-mini NASDAQ-100 Index (NQ) Futures Technical Analysis – Trade Through 8216.25 Changes Trend to Down,0,bearish,twitter_financial_news,en
European stocks decline amid weak data and coronavirus concerns,0,bearish,twitter_financial_news,en
Final-hour selloff costs stocks all their gains Tuesday as the Dow ends down 35 https://t.co/Zvu8yqqkzg,0,bearish,twitter_financial_news,en
Fixed Income Fund Flows Dominant Over Equities Amid Recession Threat https://t.co/BxKSAx26Jx,0,bearish,twitter_financial_news,en
Futures back off after four-day rally ahead of crucial jobs report,0,bearish,twitter_financial_news,en
Futures dip from all-time highs,0,bearish,twitter_financial_news,en
Futures eke out gains after Fed holds rates steady,0,bearish,twitter_financial_news,en
Global markets fall after new tariff threat,0,bearish,twitter_financial_news,en
Global Markets: Asian shares mixed as doubts grow on elusive U.S.-China trade deal,0,bearish,twitter_financial_news,en
GLOBAL MARKETS-Flare-up of Sino-U.S. tensions over Hong Kong knocks world shares off 22-month high,0,bearish,twitter_financial_news,en
Global stocks stumble toward best week since June,0,bearish,twitter_financial_news,en
Global stocks stutter at end of best week since June,0,bearish,twitter_financial_news,en
Growth worries on coronavirus send stocks lower at end of best week since June,0,bearish,twitter_financial_news,en
Health Care Down As Hopes For Rapid Coronavirus Cure Fade -- Health Care Roundup #economy #MarketScreener… https://t.co/BSiY3qmLdM,0,bearish,twitter_financial_news,en
Hong Kong stocks slip as whistle-blower doctor dies of virus,0,bearish,twitter_financial_news,en
Hopes Dim for Broad Deal on Global Carbon Market at UN Talks,0,bearish,twitter_financial_news,en
IMX hits seven-year low in March https://t.co/z3cDZJziHG,0,bearish,twitter_financial_news,en
"In the final hours of trading, the Dow gave up a 900-point rally and finished the day slightly negative. The S&P 50… https://t.co/ppuBJ5f0vj",0,bearish,twitter_financial_news,en
Industrials Down As Investors Await Dire Economic Data -- Industrials Roundup #economy #MarketScreener… https://t.co/7Dnu6o0wVI,0,bearish,twitter_financial_news,en
Japan Goes Into Reverse on Going Green,0,bearish,twitter_financial_news,en
Major indexes in the red after hitting record highs,0,bearish,twitter_financial_news,en
Major indexes in the red to end record-breaking year,0,bearish,twitter_financial_news,en
Markets trending lower despite positive jobs report,0,bearish,twitter_financial_news,en
Markets Uncertain After Messy China-U.S. Deal Rollout (Podcast),0,bearish,twitter_financial_news,en
Mid-Afternoon Market Update: Dow Tumbles More Than 500 Points; World Wrestling Entertainment Shares Plummet,0,bearish,twitter_financial_news,en
Nasdaq Composite down 0.2%,0,bearish,twitter_financial_news,en
Nasdaq Composite retreats 0.5% at the start of trade,0,bearish,twitter_financial_news,en
"Nasdaq down about 4 points, 0.1%, at open",0,bearish,twitter_financial_news,en
"Nasdaq sheds 21 points, 0.2%, at the bell",0,bearish,twitter_financial_news,en
"Nasdaq-100 futures down 2 points, or less than 0.1%",0,bearish,twitter_financial_news,en
"Nasdaq-100 futures retreat 15 points, or 0.2%",0,bearish,twitter_financial_news,en
One S&P 500 sector could be in for trouble as this bond rally stretches on: Chart analyst https://t.co/0oTGu81b1j,0,bearish,twitter_financial_news,en
Overbought stock market pauses after this week's rally,0,bearish,twitter_financial_news,en
'Panic-selling' briefly reached Friday morning as coronavirus sparks stock-market tumble https://t.co/SW61PpnAL9,0,bearish,twitter_financial_news,en
Rally May Stall For Malaysia Stock Market - Nasdaq,0,bearish,twitter_financial_news,en
"Real Selling Begins As CTAs Start Liquidating, Dealer Gamma Flips Negative https://t.co/7bbtwMVOrS",0,bearish,twitter_financial_news,en
"Recent rally could be a 'bear market trap,' says Miller Tabak strategist https://t.co/Ey7k8tJapS by @inesreports https://t.co/Gs2m8Sf9jW",0,bearish,twitter_financial_news,en
Red Flags Emerge in U.S. Stocks With Insiders Rushing to Sell,0,bearish,twitter_financial_news,en
S&P 500 and Dow down 0.1%,0,bearish,twitter_financial_news,en
S&P 500 and Down down 0.1%,0,bearish,twitter_financial_news,en
S&P 500 down 0.2%; Nasdaq Composite down 0.3%,0,bearish,twitter_financial_news,en
"S&P 500 down by about 8 points, 0.2%, at the open",0,bearish,twitter_financial_news,en
"S&P 500 down fractionally, about 2 points, at close",0,bearish,twitter_financial_news,en
S&P 500 erases 2020 gains on concern the spread of the coronavirus will slam global economic growth... https://t.co/KFdhjTRC01,0,bearish,twitter_financial_news,en
S&P 500 falls for first time this week as momentum seeps out - KPRC Click2Houston,0,bearish,twitter_financial_news,en
"S&P 500 headed for a 67% downturn? Seems ‘preposterous’ now but so did similar pullbacks begun in 2000 and 2007, sa… https://t.co/a4vFwHt6n5",0,bearish,twitter_financial_news,en
S&P 500 joins Dow in negative territory after setting fresh intraday records in early trading,0,bearish,twitter_financial_news,en
S&P 500 opens fractionally lower,0,bearish,twitter_financial_news,en
S&P 500 Price Forecast – Stock Markets Confused By Trade Deal,0,bearish,twitter_financial_news,en
"S&P 500 turns negative, down less than a point, amid uncertainty over phase-one trade deal",0,bearish,twitter_financial_news,en
S&P down 1.15% but TDEX still below 12. https://t.co/XfNJzEkzz7,0,bearish,twitter_financial_news,en
